id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
7698,1976,phd,married,51650.0,0,1,1415145600000000000,81,152,3,22,2.0,5,7.0,1,4,1,4,5,0,0,0,0,0,0,3,11,0
3559,1988,2n cycle,married,16248.0,1,0,1412467200000000000,77,12,11,10,3.0,12,9.0,3,2,1,3,6,0,0,0,0,0,0,3,11,0
10562,1946,master,married,66835.0,0,0,-9223372036854775808,21,620,26,195,34.0,17,126.5,1,6,4,13,2,0,0,0,0,0,0,3,11,0
10796,1984,master,married,30477.0,1,0,-9223372036854775808,16,47,1,6,0.0,0,12.0,1,1,1,3,6,0,0,0,0,0,0,3,11,0
2563,1961,basic,married,28249.0,0,0,-9223372036854775808,80,1,9,7,2.0,14,10.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0
3518,1983,graduation,married,25271.0,1,0,1336780800000000000,45,10,1,18,10.0,4,7.0,1,1,1,2,9,0,0,0,0,0,0,3,11,0
5823,1970,phd,single,32303.0,0,1,1407024000000000000,63,35,0,2,0.0,0,2.0,2,1,0,4,5,0,0,0,0,0,0,3,11,0
3934,1966,graduation,married,61286.0,0,1,1360281600000000000,34,356,0,107,19.0,9,117.0,2,7,1,8,5,0,0,0,0,0,0,3,11,0
6982,1976,graduation,married,74068.0,0,0,-9223372036854775808,14,783,30,537,120.5,76,15.0,1,4,10,9,2,0,0,0,0,0,0,3,11,0
6431,1964,phd,married,45759.0,1,1,-9223372036854775808,13,42,1,18,3.0,0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
9733,1978,basic,together,24882.0,1,0,1347148800000000000,52,1,4,10,29.0,0,36.0,1,1,1,2,6,0,0,0,0,0,0,3,11,0
5602,1989,phd,together,66973.0,0,0,-9223372036854775808,98,466,22,432,120.5,81,102.0,1,8,7,12,3,0,0,0,0,0,0,3,11,0
7829,1932,2n cycle,divorced,36640.0,1,0,-9223372036854775808,99,15,6,8,7.0,4,25.0,1,2,1,2,5,0,0,0,0,0,0,3,11,0
1324,1988,graduation,married,38872.0,1,0,-9223372036854775808,93,23,3,21,3.0,19,22.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0
326,1973,graduation,married,51148.0,1,1,-9223372036854775808,38,235,6,45,8.0,9,12.0,4,5,1,6,6,0,0,0,0,0,0,3,11,0
7224,1977,graduation,married,31353.0,1,1,-9223372036854775808,24,10,0,10,3.0,1,7.0,2,1,1,2,8,0,0,0,0,0,0,3,11,0
6999,1980,master,married,69661.0,0,0,-9223372036854775808,80,656,16,106,32.0,16,8.0,1,7,3,12,3,0,0,0,0,0,0,3,11,0
9938,1954,graduation,married,80067.0,0,0,-9223372036854775808,82,519,17,556,27.0,81,51.0,1,4,6,6,2,0,0,0,0,0,0,3,11,0
6422,1954,graduation,married,86718.0,0,0,-9223372036854775808,20,344,81,482,50.0,33,126.5,1,5,6,5,2,0,0,0,0,0,0,3,11,0
3182,1973,phd,single,46854.0,1,1,-9223372036854775808,81,96,1,79,7.0,1,79.0,6,5,1,3,8,0,0,0,0,0,0,3,11,0
7300,1952,graduation,divorced,69142.0,0,1,-9223372036854775808,50,448,4,34,6.0,4,39.0,3,8,1,7,5,0,0,0,0,0,0,3,11,0
10424,1968,graduation,single,75922.0,0,0,1378944000000000000,60,265,81,553,120.5,23,92.0,1,4,4,9,1,0,0,0,0,0,0,3,11,0
8727,1978,graduation,divorced,63693.0,0,1,-9223372036854775808,63,587,43,337,42.0,81,54.0,3,11,6,9,6,0,0,0,0,0,0,3,11,0
2798,1977,phd,together,102160.0,0,0,1328918400000000000,54,763,29,138,76.0,81,58.0,0,7,9,10,4,0,0,0,0,0,0,3,11,0
1030,1965,phd,single,40637.0,1,1,-9223372036854775808,72,22,0,13,0.0,0,3.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0
624,1984,master,single,18890.0,0,0,1349913600000000000,5,6,4,1,7.0,2,15.0,1,0,1,2,6,0,0,0,0,0,0,3,11,0
5176,1988,graduation,together,29604.0,1,0,1376265600000000000,88,7,6,13,7.0,6,14.0,1,1,0,3,9,0,0,0,0,0,0,3,11,0
5552,1963,master,divorced,48721.0,1,1,-9223372036854775808,50,81,18,113,47.0,13,21.0,6,4,2,5,6,0,0,0,0,0,0,3,11,0
868,1966,graduation,married,44794.0,0,1,1407283200000000000,99,54,0,7,0.0,0,4.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0
380,1954,graduation,divorced,64497.0,0,1,1349740800000000000,17,1170,48,320,42.0,32,126.5,5,11,4,9,8,0,0,0,0,0,0,3,11,0
2677,1956,graduation,together,46097.0,0,1,-9223372036854775808,11,72,24,68,65.0,4,8.0,5,3,1,6,4,0,0,0,0,0,0,3,11,0
6521,1954,graduation,together,77972.0,0,0,-9223372036854775808,18,613,22,319,33.0,81,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,0
6927,1968,phd,married,44377.0,1,1,1336608000000000000,70,224,0,30,0.0,0,10.0,6,5,1,5,8,0,0,0,0,0,0,3,11,0
2877,1974,master,together,46014.0,1,1,-9223372036854775808,21,410,0,59,19.0,9,44.0,6,7,1,8,7,0,0,0,0,0,0,3,11,0
0,1985,graduation,married,70951.0,0,0,1365120000000000000,66,239,10,554,120.5,81,54.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0
1584,1977,graduation,married,41443.0,1,0,1388793600000000000,79,171,7,171,25.0,19,89.0,6,8,1,5,8,0,0,0,0,0,0,3,11,0
7264,1978,2n cycle,single,52195.0,2,1,1417737600000000000,2,12,0,4,0.0,0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
6274,1948,master,married,83790.0,0,0,-9223372036854775808,81,1076,16,417,42.0,48,16.0,1,8,10,6,3,0,0,0,0,0,0,3,11,0
1377,1954,master,widow,44551.0,0,1,-9223372036854775808,24,182,4,33,0.0,0,66.0,2,4,1,5,7,0,0,0,0,0,0,3,11,0
454,1980,graduation,together,69508.0,1,0,-9223372036854775808,48,824,32,162,42.0,32,43.0,2,11,4,11,6,0,0,0,0,0,0,3,11,0
1755,1988,2n cycle,together,45204.0,1,0,1415059200000000000,93,30,11,25,29.0,1,18.0,1,1,1,4,3,0,0,0,0,0,0,3,11,0
2075,1969,graduation,married,72460.0,0,0,-9223372036854775808,56,377,10,540,80.0,30,10.0,1,3,5,7,1,0,0,0,0,0,0,3,11,0
4785,1970,phd,together,77622.0,0,2,-9223372036854775808,3,520,7,154,19.0,0,14.0,2,6,3,11,3,0,0,0,0,0,0,3,11,0
9076,1980,phd,married,30732.0,1,0,1367366400000000000,44,155,1,25,0.0,1,3.0,4,4,1,4,8,0,0,0,0,0,0,3,11,0
7079,1962,graduation,divorced,63887.0,0,1,1344470400000000000,38,897,23,207,15.0,11,92.0,5,9,6,12,6,0,0,0,0,0,0,3,11,0
4653,1978,graduation,together,42011.0,1,0,-9223372036854775808,46,131,0,16,2.0,1,39.0,4,3,1,4,8,0,0,0,0,0,0,3,11,0
7375,1976,graduation,together,51369.0,0,1,-9223372036854775808,84,297,7,79,0.0,11,126.5,2,8,2,4,8,0,0,0,0,0,0,3,11,0
709,1952,graduation,divorced,51537.0,0,1,1347408000000000000,27,787,20,204,0.0,0,92.0,3,2,2,11,8,0,0,0,0,0,0,3,11,0
460,1972,phd,married,79930.0,0,0,1344384000000000000,72,792,81,556,67.0,51,17.0,1,3,5,8,2,0,0,0,0,0,0,3,11,0
3726,1986,phd,together,34320.0,1,0,-9223372036854775808,66,4,1,9,3.0,0,0.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
6798,1966,graduation,single,37070.0,1,1,-9223372036854775808,30,231,7,137,4.0,15,39.0,6,5,1,8,7,0,0,0,0,0,0,3,11,0
5341,1962,2n cycle,divorced,81975.0,0,1,1367366400000000000,2,983,76,184,120.5,81,27.0,1,6,3,4,7,0,0,0,0,0,0,3,11,0
1606,1971,graduation,together,38590.0,1,0,-9223372036854775808,65,3,1,8,4.0,3,3.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
9617,1951,graduation,single,15033.0,0,0,-9223372036854775808,37,0,4,5,6.0,0,4.0,1,1,0,3,3,0,0,0,0,0,0,3,11,0
3233,1965,phd,married,62745.0,0,1,-9223372036854775808,89,562,21,464,28.0,10,32.0,3,7,8,11,5,0,0,0,0,0,0,3,11,0
89,1975,2n cycle,married,22212.0,1,0,1378944000000000000,49,5,9,20,6.0,8,21.0,2,2,0,4,6,0,0,0,0,0,0,3,11,0
2936,1982,master,together,23661.0,1,0,1365724800000000000,46,18,0,4,0.0,0,1.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
9449,1958,phd,single,79761.0,0,1,1365552000000000000,32,415,5,124,15.0,35,11.0,1,5,2,11,3,0,0,0,0,0,0,3,11,0
7297,1973,graduation,single,7500.0,1,0,-9223372036854775808,54,5,3,10,12.0,7,20.0,4,3,1,3,7,0,0,0,0,0,0,3,11,0
11004,1932,2n cycle,single,60182.0,0,1,-9223372036854775808,23,8,0,5,7.0,0,2.0,1,1,0,2,4,0,0,0,0,0,0,3,11,0
313,1968,graduation,widow,73455.0,0,0,-9223372036854775808,98,901,61,556,120.5,81,20.0,1,6,5,10,3,0,0,0,0,0,0,3,11,0
9940,1958,graduation,together,64961.0,0,1,-9223372036854775808,97,382,81,276,75.0,81,38.0,2,6,4,4,3,0,0,0,0,0,0,3,11,0
10735,1971,graduation,single,22804.0,1,0,-9223372036854775808,75,14,1,7,2.0,1,1.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0
9529,1990,graduation,married,73687.0,0,0,-9223372036854775808,8,559,81,503,120.5,13,126.5,1,3,9,9,2,0,0,0,0,0,0,3,11,0
6439,1958,graduation,married,61074.0,0,1,-9223372036854775808,37,789,0,133,0.0,28,126.5,6,11,5,8,7,0,0,0,0,0,0,3,11,0
7411,1964,phd,married,31686.0,1,1,1399334400000000000,31,11,0,5,0.0,0,1.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0
2176,1972,graduation,married,80134.0,1,0,-9223372036854775808,40,1218,16,272,104.0,0,80.0,2,5,3,6,6,0,0,0,0,0,0,3,11,0
9265,1953,graduation,married,75027.0,0,1,1377993600000000000,74,925,64,179,120.5,12,77.0,2,9,4,6,5,0,0,0,0,0,0,3,11,0
8867,1988,phd,married,67546.0,0,0,-9223372036854775808,90,864,81,556,120.5,38,126.5,1,4,10,5,3,0,0,0,0,0,0,3,11,0
8932,1969,master,together,65176.0,0,1,-9223372036854775808,57,960,28,183,120.5,70,70.0,4,9,6,6,6,0,0,0,0,0,0,3,11,0
10236,1975,master,single,31160.0,1,0,-9223372036854775808,59,16,3,25,6.0,1,13.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
6340,1985,graduation,single,29938.0,1,0,-9223372036854775808,52,3,3,7,0.0,2,11.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0
10089,1974,graduation,divorced,102692.0,0,0,1367625600000000000,5,168,81,444,32.0,81,126.5,1,6,9,13,2,0,0,0,0,0,0,3,11,0
2227,1958,2n cycle,together,26490.0,0,0,-9223372036854775808,92,45,47,52,21.0,20,25.0,2,3,1,5,6,0,0,0,0,0,0,3,11,0
10992,1967,graduation,together,75702.0,1,1,-9223372036854775808,77,650,28,353,45.0,42,30.0,5,4,6,11,8,0,0,0,0,0,0,3,11,0
5304,1974,phd,single,30899.0,1,0,-9223372036854775808,35,24,0,8,0.0,0,1.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0
309,1961,phd,together,63342.0,0,1,-9223372036854775808,48,918,21,118,13.0,10,21.0,3,8,3,5,6,0,0,0,0,0,0,3,11,0
3406,1964,graduation,single,45989.0,0,1,-9223372036854775808,97,138,33,87,28.0,24,12.0,4,3,2,7,3,0,0,0,0,0,0,3,11,0
2661,1964,graduation,single,18701.0,1,1,1365206400000000000,95,12,4,2,10.0,6,10.0,4,2,0,4,5,0,0,0,0,0,0,3,11,0
3153,1957,phd,single,40737.0,2,1,1376265600000000000,24,11,0,4,0.0,0,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10264,1979,graduation,divorced,15287.0,1,0,1349827200000000000,60,1,2,8,4.0,3,13.0,2,1,1,2,7,0,0,0,0,0,0,3,11,0
1184,1968,phd,divorced,69674.0,0,2,-9223372036854775808,46,554,41,215,11.0,0,24.0,3,10,2,10,5,0,0,0,0,0,0,3,11,0
4200,1970,master,married,44159.0,1,0,-9223372036854775808,85,167,2,62,24.0,13,7.0,4,4,1,6,5,0,0,0,0,0,0,3,11,0
9396,1978,phd,married,37717.0,1,0,-9223372036854775808,31,9,0,6,4.0,1,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0
2387,1952,master,together,43776.0,1,1,1362182400000000000,9,177,2,71,3.0,2,20.0,6,5,2,4,8,0,0,0,0,0,0,3,11,0
6690,1966,master,married,38179.0,1,1,-9223372036854775808,30,38,4,22,4.0,2,20.0,4,3,1,3,7,0,0,0,0,0,0,3,11,0
1225,1963,graduation,married,80124.0,0,0,-9223372036854775808,47,483,81,398,120.5,81,126.5,1,3,7,8,1,0,0,0,0,0,0,3,11,0
9703,1970,phd,married,38097.0,1,1,-9223372036854775808,70,77,2,35,0.0,1,69.0,4,3,2,2,7,0,0,0,0,0,0,3,11,0
291,1970,graduation,married,72940.0,0,0,-9223372036854775808,13,182,74,298,120.5,81,116.0,1,3,3,6,1,0,0,0,0,0,0,3,11,0
4557,1970,graduation,together,22070.0,1,0,1365552000000000000,11,10,7,19,8.0,2,21.0,2,2,2,2,6,0,0,0,0,0,0,3,11,0
2379,1953,graduation,single,69267.0,0,0,-9223372036854775808,31,778,44,499,95.0,73,126.5,2,3,4,5,7,0,0,0,0,0,0,3,11,0
5726,1983,master,single,31788.0,1,0,-9223372036854775808,15,16,7,23,0.0,8,6.0,3,3,0,4,5,0,0,0,0,0,0,3,11,0
3066,1975,phd,together,61905.0,0,1,1396396800000000000,2,167,0,43,6.0,2,13.0,2,4,2,4,5,0,0,0,0,0,0,3,11,0
6336,1960,graduation,married,29315.0,1,1,1401840000000000000,55,13,2,14,8.0,7,4.0,4,2,0,4,6,0,0,0,0,0,0,3,11,0
10967,1963,graduation,divorced,33378.0,1,1,1370131200000000000,38,33,6,40,3.0,7,10.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0
2304,1963,phd,together,66313.0,0,1,-9223372036854775808,86,625,7,99,10.0,22,7.0,2,6,3,12,4,0,0,0,0,0,0,3,11,0
3445,1956,graduation,single,60714.0,0,0,-9223372036854775808,56,216,81,224,101.0,81,126.5,2,7,4,10,5,0,0,0,0,0,0,3,11,0
7828,1981,master,together,77882.0,0,0,-9223372036854775808,29,68,81,396,120.5,22,15.0,1,3,3,5,1,0,0,0,0,0,0,3,11,0
3762,1986,phd,single,69867.0,0,0,1359936000000000000,30,196,0,512,33.0,81,54.0,1,3,5,8,1,0,0,0,0,0,0,3,11,0
4391,1968,master,divorced,63841.0,0,1,-9223372036854775808,64,635,15,100,20.0,7,126.5,1,9,3,9,6,0,0,0,0,0,0,3,11,0
4669,1981,basic,married,24480.0,1,0,1383350400000000000,46,4,19,9,28.0,25,17.0,3,3,0,4,7,0,0,0,0,0,0,3,11,0
10144,1976,graduation,together,51369.0,0,1,-9223372036854775808,84,297,7,79,0.0,11,126.5,2,8,2,4,8,0,0,0,0,0,0,3,11,0
8652,1946,graduation,together,37760.0,0,0,-9223372036854775808,20,84,5,38,120.5,12,28.0,2,4,1,6,7,0,0,0,0,0,0,3,11,0
1672,1974,phd,together,65640.0,0,1,1388707200000000000,74,204,7,149,20.0,15,66.0,1,5,1,8,2,0,0,0,0,0,0,3,11,0
8962,1975,master,married,44319.0,1,1,-9223372036854775808,18,26,0,8,0.0,0,3.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0
9974,1974,graduation,married,30631.0,1,0,1386374400000000000,75,15,6,20,4.0,5,20.0,1,3,1,2,7,0,0,0,0,0,0,3,11,0
10983,1952,graduation,together,75278.0,0,0,-9223372036854775808,17,304,81,230,120.5,74,74.0,1,6,3,13,3,0,0,0,0,0,0,3,11,0
8148,1956,master,together,50898.0,1,1,1375315200000000000,88,285,28,242,55.0,81,126.5,6,6,2,12,5,0,0,0,0,0,0,3,11,0
10102,1966,graduation,widow,79946.0,0,0,1417737600000000000,19,395,81,556,120.5,81,28.0,1,5,10,5,3,0,0,0,0,0,0,3,11,0
4697,1949,master,divorced,35416.0,0,0,-9223372036854775808,62,248,3,81,4.0,3,51.0,3,7,1,5,8,0,0,0,0,0,0,3,11,0
9262,1984,2n cycle,together,32414.0,0,0,1365292800000000000,11,20,6,5,0.0,9,12.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
7254,1969,graduation,together,38361.0,1,0,-9223372036854775808,74,39,0,56,20.0,8,14.0,3,3,1,3,7,0,0,0,0,0,0,3,11,0
4543,1980,graduation,married,82497.0,0,0,-9223372036854775808,32,777,81,556,120.5,21,126.5,1,2,7,9,4,0,0,0,0,0,0,3,11,0
4927,1971,graduation,together,16626.0,2,0,-9223372036854775808,76,8,3,22,21.0,1,13.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0
10451,1965,graduation,together,29672.0,1,1,1386028800000000000,6,9,1,3,0.0,4,8.0,1,0,0,3,6,0,0,0,0,0,0,3,11,0
2926,1952,master,together,55951.0,0,1,-9223372036854775808,62,1225,0,80,0.0,13,40.0,3,3,6,11,8,0,0,0,0,0,0,3,11,0
2874,1988,2n cycle,divorced,35388.0,1,0,1372809600000000000,20,6,4,7,4.0,3,8.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
9738,1986,master,together,42386.0,1,0,-9223372036854775808,43,65,4,16,0.0,4,11.0,1,3,0,3,8,0,0,0,0,0,0,3,11,0
7119,1982,graduation,single,68627.0,0,0,1385856000000000000,45,395,15,263,60.0,54,38.0,1,2,3,6,1,0,0,0,0,0,0,3,11,0
3924,1965,phd,divorced,57912.0,0,1,-9223372036854775808,34,801,0,80,0.0,0,35.0,5,8,3,12,5,0,0,0,0,0,0,3,11,0
5827,1958,graduation,divorced,35246.0,1,1,-9223372036854775808,53,36,0,12,2.0,2,10.0,4,3,1,3,5,0,0,0,0,0,0,3,11,0
5596,1956,2n cycle,together,58821.0,0,1,1386633600000000000,44,513,14,154,19.0,0,28.0,1,9,2,9,6,0,0,0,0,0,0,3,11,0
10812,1978,phd,married,46377.0,1,0,1388707200000000000,89,37,0,46,4.0,3,0.0,1,2,1,3,4,0,0,0,0,0,0,3,11,0
1717,1988,graduation,single,39747.0,1,0,-9223372036854775808,43,80,15,93,20.0,13,52.0,3,5,1,4,8,0,0,0,0,0,0,3,11,0
9491,1984,graduation,together,23976.0,1,0,-9223372036854775808,68,14,1,21,2.0,3,25.0,3,3,1,3,7,0,0,0,0,0,0,3,11,0
9274,1961,master,married,80950.0,0,0,-9223372036854775808,44,525,81,112,120.5,81,63.0,1,6,7,9,2,0,0,0,0,0,0,3,11,0
6609,1966,graduation,widow,27038.0,0,0,-9223372036854775808,64,1,26,25,17.0,23,15.0,1,3,0,3,9,0,0,0,0,0,0,3,11,0
6963,1947,graduation,single,77457.0,0,0,1399075200000000000,85,675,11,400,15.0,45,11.0,1,2,5,10,1,0,0,0,0,0,0,3,11,0
4440,1964,master,married,64100.0,0,1,1381276800000000000,93,509,0,27,0.0,0,10.0,1,8,3,6,7,0,0,0,0,0,0,3,11,0
1379,1992,master,together,42670.0,0,0,-9223372036854775808,12,154,2,46,20.0,4,15.0,1,4,2,4,4,0,0,0,0,0,0,3,11,0
10032,1976,graduation,divorced,12571.0,1,0,-9223372036854775808,86,3,5,14,2.0,12,17.0,4,3,1,3,6,0,0,0,0,0,0,3,11,0
2826,1967,graduation,married,22574.0,2,1,-9223372036854775808,28,25,0,8,2.0,0,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2437,1989,graduation,married,51381.5,0,0,1362528000000000000,69,861,81,461,60.0,30,61.0,1,6,5,12,3,0,0,0,0,0,0,3,11,0
6320,1976,master,single,70893.0,0,0,1370131200000000000,42,768,44,556,77.0,44,14.0,1,6,6,10,3,0,0,0,0,0,0,3,11,0
3050,1966,graduation,married,54198.0,1,1,-9223372036854775808,13,185,0,28,3.0,2,17.0,6,3,1,6,4,0,0,0,0,0,0,3,11,0
231,1956,master,together,28839.0,1,1,1414972800000000000,86,24,0,7,0.0,0,1.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0
2392,1972,graduation,married,40321.0,1,1,-9223372036854775808,59,44,4,21,6.0,0,27.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0
9478,1985,graduation,single,66503.0,1,0,-9223372036854775808,30,91,64,128,65.0,3,50.0,2,4,3,6,3,0,0,0,0,0,0,3,11,0
113,1951,graduation,married,30833.0,1,1,-9223372036854775808,33,11,0,7,3.0,1,6.0,2,1,0,3,5,0,0,0,0,0,0,3,11,0
2863,1970,graduation,single,51381.5,1,2,-9223372036854775808,67,738,20,172,52.0,50,20.0,6,2,3,10,7,0,0,0,0,0,0,3,11,0
1802,1971,graduation,married,64795.0,0,1,-9223372036854775808,23,412,5,119,38.0,29,77.0,3,3,3,12,2,0,0,0,0,0,0,3,11,0
520,1974,graduation,married,34421.0,1,0,1357516800000000000,81,3,3,7,6.0,2,9.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
8275,1965,phd,divorced,47025.0,1,1,1409616000000000000,6,16,0,3,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
9750,1961,phd,divorced,64325.0,0,1,1372723200000000000,41,731,60,353,78.0,12,73.0,5,10,3,5,7,0,0,0,0,0,0,3,11,0
2607,1953,graduation,single,40464.0,0,1,1383264000000000000,78,424,17,118,7.0,23,41.0,6,8,2,8,8,0,0,0,0,0,0,3,11,0
7214,1957,graduation,married,62187.0,0,0,1367884800000000000,49,792,0,275,45.0,45,126.0,1,4,8,5,3,0,0,0,0,0,0,3,11,0
5835,1976,phd,divorced,14849.0,1,0,1360195200000000000,39,21,2,28,3.0,2,9.0,3,2,0,4,8,0,0,0,0,0,0,3,11,0
3896,1984,graduation,married,27255.0,1,0,1373500800000000000,3,22,1,11,0.0,1,2.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10350,1950,phd,married,54432.0,2,1,1378339200000000000,37,33,0,5,0.0,0,0.0,1,1,0,3,4,0,0,0,0,0,0,3,11,0
7786,1986,phd,single,29999.0,1,0,-9223372036854775808,22,68,7,59,10.0,5,11.0,4,3,1,4,8,0,0,0,0,0,0,3,11,0
2861,1983,graduation,single,24072.0,1,0,-9223372036854775808,79,9,1,6,3.0,0,4.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
663,1989,phd,single,33996.0,0,0,1383955200000000000,46,40,2,15,8.0,0,6.0,1,1,1,3,4,0,0,0,0,0,0,3,11,0
10675,1956,phd,married,66334.0,0,1,1362355200000000000,82,909,11,218,0.0,0,23.0,2,9,3,5,5,0,0,0,0,0,0,3,11,0
2521,1971,master,married,35178.0,1,0,1380585600000000000,10,23,1,13,2.0,2,18.0,1,1,1,2,7,0,0,0,0,0,0,3,11,0
9592,1983,graduation,together,22010.0,1,0,-9223372036854775808,51,11,2,9,3.0,0,8.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
10151,1960,graduation,divorced,62204.0,0,2,1355011200000000000,38,317,46,247,120.5,46,126.5,1,4,5,12,3,0,0,0,0,0,0,3,11,0
7381,1968,graduation,divorced,75693.0,0,0,1339459200000000000,10,797,81,293,72.0,81,30.0,1,11,4,6,4,0,0,0,0,0,0,3,11,0
4099,1972,graduation,married,30675.0,1,0,1355184000000000000,14,10,2,16,11.0,2,21.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0
9560,1965,graduation,together,83003.0,0,0,1362268800000000000,18,856,61,556,40.0,25,122.0,1,7,6,8,3,0,0,0,0,0,0,3,11,0
1150,1932,phd,together,83532.0,0,0,-9223372036854775808,36,755,81,556,104.0,64,126.5,1,4,6,4,1,0,0,0,0,0,0,3,11,0
10172,1988,graduation,single,68655.0,0,0,1349654400000000000,95,456,19,556,75.0,81,38.0,1,4,5,11,3,0,0,0,0,0,0,3,11,0
11191,1986,graduation,divorced,41411.0,0,0,1373587200000000000,11,37,32,38,11.0,3,18.0,1,2,1,4,6,0,0,0,0,0,0,3,11,0
9707,1969,phd,married,55212.0,0,1,-9223372036854775808,65,1103,0,45,0.0,0,34.0,3,4,2,11,8,0,0,0,0,0,0,3,11,0
6245,1950,phd,together,59292.0,0,1,-9223372036854775808,71,378,14,68,19.0,14,14.0,2,3,5,8,3,0,0,0,0,0,0,3,11,0
8234,1973,basic,together,27190.0,1,0,-9223372036854775808,13,1,6,7,0.0,1,3.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1411,1952,graduation,divorced,82623.0,0,0,1381449600000000000,58,204,34,204,120.5,81,126.5,1,2,9,4,1,0,0,0,0,0,0,3,11,0
8553,1965,graduation,married,44300.0,1,1,-9223372036854775808,65,30,0,9,0.0,0,3.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0
1826,1970,graduation,divorced,84835.0,0,0,-9223372036854775808,0,189,81,379,111.0,81,126.5,1,4,4,6,1,0,0,0,0,0,0,3,11,0
8842,1971,graduation,widow,30372.0,1,1,-9223372036854775808,33,15,0,12,7.0,3,7.0,3,2,0,3,7,0,0,0,0,0,0,3,11,0
11030,1976,master,married,33181.0,1,0,1393632000000000000,90,9,0,3,0.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
2579,1957,graduation,married,71113.0,0,1,-9223372036854775808,95,495,33,255,11.0,33,8.0,4,6,7,9,4,0,0,0,0,0,0,3,11,0
175,1986,graduation,married,71952.0,1,0,1380585600000000000,93,656,80,455,52.0,81,93.0,2,8,4,8,4,0,0,0,0,0,0,3,11,0
9185,1966,phd,single,69759.0,0,0,-9223372036854775808,38,452,20,514,13.0,30,0.0,3,4,6,5,3,0,0,0,0,0,0,3,11,0
11056,1974,graduation,married,72099.0,0,0,-9223372036854775808,18,546,81,410,119.0,0,22.0,1,3,4,10,1,0,0,0,0,0,0,3,11,0
9365,1976,phd,single,60000.0,0,1,-9223372036854775808,57,1048,0,217,0.0,0,12.0,5,11,3,5,6,0,0,0,0,0,0,3,11,0
6201,1978,graduation,single,38643.0,1,1,-9223372036854775808,45,22,2,14,0.0,1,10.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2061,1955,graduation,married,50737.0,0,1,1383609600000000000,61,78,0,11,0.0,0,10.0,1,2,0,4,6,0,0,0,0,0,0,3,11,0
6184,1969,phd,married,68462.0,0,0,1355270400000000000,6,561,64,556,84.0,81,48.0,1,3,3,8,1,0,0,0,0,0,0,3,11,0
6142,1943,master,married,65073.0,0,0,-9223372036854775808,65,629,17,177,69.0,0,8.0,1,5,3,5,2,0,0,0,0,0,0,3,11,0
4107,1948,phd,together,46681.0,0,2,1376092800000000000,52,269,15,69,15.0,19,38.0,2,4,6,4,5,0,0,0,0,0,0,3,11,0
7274,1957,graduation,married,78618.0,0,0,-9223372036854775808,87,736,81,556,120.5,81,61.0,1,4,7,10,2,0,0,0,0,0,0,3,11,0
9336,1969,phd,widow,62187.0,0,1,-9223372036854775808,38,512,0,83,0.0,0,41.0,3,6,2,10,4,0,0,0,0,0,0,3,11,0
2958,1978,graduation,married,28442.0,2,0,-9223372036854775808,53,19,3,10,11.0,8,6.0,3,2,1,4,4,0,0,0,0,0,0,3,11,0
